Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
26.01.2016 05:15:00,2,0,5034,100,4194304,687446,"16,39",0,14,54,1,1,2
26.01.2016 05:20:00,2,0,5024,100,4194304,516738,"12,32",0,12,54,1,1,2
26.01.2016 05:25:00,2,0,5020,100,4194304,603560,"14,39",0,14,54,1,1,2
26.01.2016 05:30:00,2,0,5033,100,4194304,483184,"11,52",0,13,54,1,1,2
26.01.2016 05:35:00,2,0,5044,100,4194304,637115,"15,19",0,12,54,11,36,2
26.01.2016 05:40:00,2,0,5036,100,4194304,726453,"17,32",0,12,54,1,1,2
26.01.2016 05:45:00,2,0,5042,100,4194304,656409,"15,65",0,14,54,11,36,2
26.01.2016 05:50:00,2,0,5037,100,4194304,695835,"16,59",0,12,54,1,1,2
26.01.2016 05:55:00,2,0,5015,100,4194304,679058,"16,19",0,14,54,11,36,2
26.01.2016 06:00:00,2,0,5037,100,4194304,743231,"17,72",0,12,54,1,1,2
26.01.2016 06:05:00,2,0,5032,100,4194304,528063,"12,59",0,14,54,1,1,2
26.01.2016 06:10:00,2,0,5023,100,4194304,813276,"19,39",0,13,54,1,1,2
26.01.2016 06:15:00,2,0,5015,100,4194304,692899,"16,52",0,14,54,1,1,2
26.01.2016 06:20:00,2,0,5006,100,4194304,541904,"12,92",0,11,54,1,1,2
26.01.2016 06:25:00,2,0,5025,100,4194304,628726,"14,99",0,15,54,11,35,2
26.01.2016 06:30:00,2,0,5039,100,4194304,721001,"17,19",0,13,54,1,1,2
26.01.2016 06:35:00,2,0,5035,100,4194304,589300,"14,05",0,12,54,1,1,2
26.01.2016 06:40:00,2,0,5036,100,4194304,483184,"11,52",0,14,54,1,1,2
26.01.2016 06:45:00,2,0,5028,100,4194304,634179,"15,12",0,14,54,11,36,2
26.01.2016 06:50:00,2,0,5036,100,4194304,748683,"17,85",0,11,54,1,1,2
26.01.2016 06:55:00,2,0,5026,100,4194304,491572,"11,72",0,14,54,1,5,2
26.01.2016 07:00:00,2,0,5026,100,4194304,525127,"12,52",0,13,54,1,1,2
26.01.2016 07:05:00,2,0,5021,100,4194304,558681,"13,32",0,13,54,1,1,2
26.01.2016 07:10:00,2,0,5015,100,4194304,779721,"18,59",0,12,54,1,1,2
26.01.2016 07:15:00,2,0,4998,100,4194304,849347,"20,25",0,13,54,11,36,2
26.01.2016 07:20:00,2,0,5035,100,4194304,821664,"19,59",0,11,54,1,1,2
26.01.2016 07:25:00,2,0,5035,100,4194304,628726,"14,99",0,14,54,11,36,2
26.01.2016 07:30:00,2,0,5021,100,4194304,718065,"17,12",0,13,54,1,1,2
26.01.2016 07:35:00,2,0,5019,100,4194304,653892,"15,59",0,12,54,11,36,2
26.01.2016 07:40:00,2,0,5044,100,4194304,830053,"19,79",0,12,54,1,1,2
26.01.2016 07:45:00,2,0,5018,100,4194304,650956,"15,52",0,15,54,28,48,2
26.01.2016 07:50:00,2,0,5047,100,4194304,1101005,"26,25",0,11,54,7,7,2
26.01.2016 07:55:00,2,0,5012,100,4194304,788110,"18,79",0,14,54,11,36,2
26.01.2016 08:00:00,2,0,5020,100,4194304,771332,"18,39",0,12,54,1,1,2
26.01.2016 08:05:00,2,0,5016,100,4194304,1120718,"26,72",0,14,54,74,60,2
26.01.2016 08:10:00,2,0,5011,100,4194304,1190763,"28,39",0,13,54,1,1,2
26.01.2016 08:15:00,2,0,5027,100,4194304,955882,"22,79",0,14,54,11,36,2
26.01.2016 08:20:00,2,0,5023,100,4194304,754555,"17,99",0,11,54,1,1,2
26.01.2016 08:25:00,2,0,5007,100,4194304,863607,"20,59",0,15,54,16,49,2
26.01.2016 08:30:00,2,0,5026,100,4194304,846830,"20,19",0,12,54,1,1,2
26.01.2016 08:35:00,2,0,5026,100,4194304,1117782,"26,65",0,14,54,183,61,2
26.01.2016 08:40:00,2,0,5040,100,4194304,1283038,"30,59",0,15,54,12,17,2
26.01.2016 08:45:00,2,0,5023,100,4194304,871996,"20,79",0,14,54,1,1,2
26.01.2016 08:50:00,2,0,5024,100,4194304,679058,"16,19",0,11,54,41,3,2
26.01.2016 08:55:00,2,0,5034,100,4194304,620338,"14,79",0,15,54,11,36,2
26.01.2016 09:00:00,2,0,4991,100,4194304,595172,"14,19",0,12,54,1,1,2
26.01.2016 09:05:00,2,0,5013,100,4194304,964270,"22,99",0,14,54,227,42,2
26.01.2016 09:10:00,2,0,4993,100,4194304,1444938,"34,45",0,15,54,36,39,2
26.01.2016 09:15:00,2,0,5024,100,4194304,1447874,"34,52",0,17,54,94,47,2
26.01.2016 09:20:00,2,0,5015,100,4194304,1232706,"29,39",0,13,54,38,37,2
26.01.2016 09:25:00,2,0,5032,100,4194304,1115265,"26,59",0,15,54,4,5,2
26.01.2016 09:30:00,2,0,5037,100,4194304,1022991,"24,39",0,14,54,5,18,2
26.01.2016 09:35:00,2,0,5020,100,4194304,885837,"21,12",0,12,54,19,40,2
26.01.2016 09:40:00,2,0,5025,100,4194304,955882,"22,79",0,12,54,5,5,2
26.01.2016 09:45:00,2,0,5035,100,4194304,653892,"15,59",0,14,54,11,35,2
26.01.2016 09:50:00,2,0,5037,100,4194304,650956,"15,52",0,12,54,2,2,2
26.01.2016 09:55:00,2,0,5025,100,4194304,754555,"17,99",0,14,54,11,36,2
26.01.2016 10:00:00,2,0,5034,100,4194304,620338,"14,79",0,13,54,1,1,2
26.01.2016 10:05:00,2,0,5017,100,4194304,553229,"13,19",0,14,54,1,1,2
26.01.2016 10:10:00,2,0,5011,100,4194304,986500,"23,52",0,13,54,1,1,2
26.01.2016 10:15:00,2,0,5025,100,4194304,891290,"21,25",0,14,54,1,2,2
26.01.2016 10:20:00,2,0,5028,100,4194304,589300,"14,05",0,11,54,1,1,2
26.01.2016 10:25:00,2,0,5025,100,4194304,580911,"13,85",0,13,54,15,2,2
26.01.2016 10:30:00,2,0,5034,100,4194304,676122,"16,12",0,13,54,1,6,2
26.01.2016 10:35:00,2,0,5032,100,4194304,852283,"20,32",0,13,54,21,41,2
26.01.2016 10:40:00,2,0,5035,100,4194304,922327,"21,99",0,12,54,49,30,2
26.01.2016 10:45:00,2,0,5021,100,4194304,1115265,"26,59",0,13,54,111,49,2
26.01.2016 10:50:00,2,0,5033,100,4194304,793562,"18,92",0,11,54,1,1,2
26.01.2016 10:55:00,2,0,5011,100,4194304,611949,"14,59",0,13,54,2,2,2
26.01.2016 11:00:00,2,0,5014,100,4194304,603560,"14,39",0,12,54,1,1,2
26.01.2016 11:05:00,2,0,5015,100,4194304,662281,"15,79",0,13,54,57,80,2
26.01.2016 11:10:00,2,0,4993,100,4194304,1461715,"34,85",0,13,54,273,117,2
26.01.2016 11:15:00,2,0,5002,100,4194304,1212993,"28,92",0,14,54,34,28,2
26.01.2016 11:20:00,2,0,5012,100,4194304,1132043,"26,99",0,12,54,29,35,2
26.01.2016 11:25:00,2,0,5013,100,4194304,905550,"21,59",0,14,54,1,5,2
26.01.2016 11:30:00,2,0,5012,100,4194304,628726,"14,99",0,12,54,7,3,2
26.01.2016 11:35:00,2,0,5005,100,4194304,637115,"15,19",0,13,54,11,37,2
26.01.2016 11:40:00,2,0,5023,100,4194304,578395,"13,79",0,13,54,1,2,2
26.01.2016 11:45:00,2,0,5036,100,4194304,463471,"11,05",0,13,54,1,1,2
26.01.2016 11:50:00,2,0,5030,100,4194304,734842,"17,52",0,12,54,9,15,2
26.01.2016 11:55:00,2,0,5040,100,4194304,813276,"19,39",0,15,54,11,36,2
26.01.2016 12:00:00,2,0,5011,100,4194304,754555,"17,99",0,14,54,1,1,2
26.01.2016 12:05:00,2,0,5020,100,4194304,544840,"12,99",0,13,54,1,1,2
26.01.2016 12:10:00,2,0,5033,100,4194304,799434,"19,06",0,13,54,1,2,2
26.01.2016 12:15:00,2,0,5026,100,4194304,947493,"22,59",0,13,54,1,1,2
26.01.2016 12:20:00,2,0,5016,100,4194304,544840,"12,99",0,11,54,1,1,2
26.01.2016 12:25:00,2,0,5002,100,4194304,544840,"12,99",0,14,54,1,1,2
26.01.2016 12:30:00,2,0,5022,100,4194304,790626,"18,85",0,13,54,144,11,2
26.01.2016 12:35:00,2,0,5031,100,4194304,757072,"18,05",0,12,54,1,1,2
26.01.2016 12:40:00,2,0,5010,100,4194304,580911,"13,85",0,12,54,1,1,2
26.01.2016 12:45:00,2,0,5036,100,4194304,620338,"14,79",0,14,54,11,36,2
26.01.2016 12:50:00,2,0,5037,100,4194304,664797,"15,85",0,11,54,1,1,2
26.01.2016 12:55:00,2,0,5025,100,4194304,502897,"11,99",0,14,54,1,1,2
26.01.2016 13:00:00,2,0,5024,100,4194304,564134,"13,45",0,13,54,1,1,2
26.01.2016 13:05:00,2,0,5010,100,4194304,586783,"13,99",0,12,54,11,36,2
26.01.2016 13:10:00,2,0,5036,100,4194304,835505,"19,92",0,13,54,1,1,2
26.01.2016 13:15:00,2,0,5014,100,4194304,737778,"17,59",0,14,54,1,5,2
26.01.2016 13:20:00,2,0,5016,100,4194304,620338,"14,79",0,12,54,1,1,2
26.01.2016 13:25:00,2,0,5021,100,4194304,586783,"13,99",0,15,54,16,37,2
26.01.2016 13:30:00,2,0,5019,100,4194304,642567,"15,32",0,12,54,1,1,2
26.01.2016 13:35:00,2,0,5028,100,4194304,578395,"13,79",0,11,54,1,1,2
26.01.2016 13:40:00,2,0,5022,100,4194304,486120,"11,59",0,13,54,1,1,2
26.01.2016 13:45:00,2,0,5037,100,4194304,620338,"14,79",0,14,54,16,50,2
26.01.2016 13:50:00,2,0,5031,100,4194304,1165597,"27,79",0,12,54,3,13,2
26.01.2016 13:55:00,2,0,5005,100,4194304,835505,"19,92",0,15,54,11,35,2
26.01.2016 14:00:00,2,0,5022,100,4194304,857735,"20,45",0,12,54,1,1,2
26.01.2016 14:05:00,2,0,5000,100,4194304,528063,"12,59",0,13,54,1,1,2
26.01.2016 14:10:00,2,0,5026,100,4194304,679058,"16,19",0,12,54,1,1,2
26.01.2016 14:15:00,2,0,5021,100,4194304,788110,"18,79",0,14,54,1,1,2
26.01.2016 14:20:00,2,0,5019,100,4194304,617402,"14,72",0,11,54,1,3,2
26.01.2016 14:25:00,2,0,5007,100,4194304,597688,"14,25",0,14,54,1,8,2
26.01.2016 14:30:00,2,0,5016,100,4194304,614466,"14,65",0,12,54,1,1,2
26.01.2016 14:35:00,2,0,5011,100,4194304,631243,"15,05",0,12,54,4,4,2
26.01.2016 14:40:00,2,0,5027,100,4194304,701288,"16,72",0,13,54,1,1,2
26.01.2016 14:45:00,2,0,5007,100,4194304,941621,"22,45",0,15,54,116,71,2
26.01.2016 14:50:00,2,0,5026,100,4194304,1246547,"29,72",0,11,54,1,1,2
26.01.2016 14:55:00,2,0,5027,100,4194304,1006214,"23,99",0,15,54,88,58,2
26.01.2016 15:00:00,2,0,5016,100,4194304,1366924,"32,59",0,15,54,33,17,2
26.01.2016 15:05:00,2,0,5035,100,4194304,863607,"20,59",0,13,54,11,36,2
26.01.2016 15:10:00,2,0,5021,100,4194304,1064934,"25,39",0,13,54,1,1,2
26.01.2016 15:15:00,2,0,5012,100,4194304,913939,"21,79",0,15,54,29,37,2
26.01.2016 15:20:00,2,0,5020,100,4194304,888773,"21,19",0,12,54,5,7,2
26.01.2016 15:25:00,2,0,5016,100,4194304,1361052,"32,45",0,18,54,255,86,2
26.01.2016 15:30:00,2,0,5012,100,4194304,1383701,"32,99",0,13,54,8,13,2
26.01.2016 15:35:00,2,0,5027,100,4194304,721001,"17,19",0,12,54,1,1,2
26.01.2016 15:40:00,2,0,5032,100,4194304,544840,"12,99",0,13,54,1,1,2
26.01.2016 15:45:00,2,0,5037,100,4194304,846830,"20,19",0,14,54,65,56,2
26.01.2016 15:50:00,2,0,4992,100,4194304,1120718,"26,72",0,11,54,74,69,2
26.01.2016 15:55:00,2,0,4918,100,4194304,1274649,"30,39",0,15,54,19,19,2
26.01.2016 16:00:00,2,0,5025,100,4194304,874512,"20,85",0,13,54,5,9,2
26.01.2016 16:05:00,2,0,5019,100,4194304,897162,"21,39",0,14,54,18,45,2
26.01.2016 16:10:00,2,0,4994,"99,94",4194304,1075839,"25,65",0,13,54,4,6,2
26.01.2016 16:15:00,2,0,5012,100,4194304,991953,"23,65",0,16,54,11,36,2
26.01.2016 16:20:00,2,0,5029,100,4194304,801951,"19,12",0,12,54,1,8,2
26.01.2016 16:25:00,2,0,5037,100,4194304,642567,"15,32",0,13,54,1,1,2
26.01.2016 16:30:00,2,0,5023,100,4194304,511286,"12,19",0,12,54,1,1,2
26.01.2016 16:35:00,2,0,5034,100,4194304,505414,"12,05",0,12,54,1,1,2
26.01.2016 16:40:00,2,0,5026,100,4194304,712612,"16,99",0,15,54,177,83,2
26.01.2016 16:45:00,2,0,5026,100,4194304,1249483,"29,79",0,16,54,108,73,2
26.01.2016 16:50:00,2,0,5014,100,4194304,1402995,"33,45",0,13,54,9,7,2
26.01.2016 16:55:00,2,0,5019,100,4194304,863607,"20,59",0,16,54,11,40,2
26.01.2016 17:00:00,2,0,5010,100,4194304,765460,"18,25",0,12,54,1,1,2
26.01.2016 17:05:00,2,0,5014,100,4194304,676122,"16,12",0,13,54,1,17,2
26.01.2016 17:10:00,2,0,5001,100,4194304,793562,"18,92",0,13,54,1,1,2
26.01.2016 17:15:00,2,0,5018,100,4194304,818728,"19,52",0,14,54,1,1,2
26.01.2016 17:20:00,2,0,5020,100,4194304,614466,"14,65",0,11,54,5,6,2
26.01.2016 17:25:00,2,0,5036,100,4194304,1115265,"26,59",0,16,54,24,45,2
26.01.2016 17:30:00,2,0,5029,100,4194304,958398,"22,85",0,13,54,1,1,2
26.01.2016 17:35:00,2,0,5049,100,4194304,751619,"17,92",0,13,54,11,36,2
26.01.2016 17:40:00,2,0,5040,100,4194304,698352,"16,65",0,14,54,1,5,2
26.01.2016 17:45:00,2,0,5037,100,4194304,637115,"15,19",0,13,54,1,1,2
26.01.2016 17:50:00,2,0,5026,100,4194304,645503,"15,39",0,11,54,1,1,2
26.01.2016 17:55:00,2,0,5017,100,4194304,648020,"15,45",0,14,54,1,1,2
26.01.2016 18:00:00,2,0,5018,100,4194304,519674,"12,39",0,12,54,1,1,2
26.01.2016 18:05:00,2,0,5017,100,4194304,533515,"12,72",0,13,54,11,10,2
26.01.2016 18:10:00,2,0,5021,100,4194304,888773,"21,19",0,13,54,1,1,2
26.01.2016 18:15:00,2,0,5023,100,4194304,880384,"20,99",0,15,54,11,36,2
26.01.2016 18:20:00,2,0,5032,100,4194304,813276,"19,39",0,12,54,1,1,2
26.01.2016 18:25:00,2,0,5040,100,4194304,648020,"15,45",0,14,54,4,2,2
26.01.2016 18:30:00,2,0,5037,100,4194304,773849,"18,45",0,13,54,9,9,2
26.01.2016 18:35:00,2,0,5020,100,4194304,1017119,"24,25",0,14,54,2,2,2
26.01.2016 18:40:00,2,0,5030,100,4194304,650956,"15,52",0,13,54,1,1,2
26.01.2016 18:45:00,2,0,5024,100,4194304,687446,"16,39",0,14,54,96,83,2
26.01.2016 18:50:00,2,0,5025,100,4194304,830053,"19,79",0,12,54,1,1,2
26.01.2016 18:55:00,2,0,5032,100,4194304,866124,"20,65",0,15,54,11,38,2
26.01.2016 19:00:00,2,0,5025,100,4194304,1165597,"27,79",0,13,54,8,11,2
26.01.2016 19:05:00,2,0,5019,100,4194304,827117,"19,72",0,13,54,1,1,2
26.01.2016 19:10:00,2,0,5018,100,4194304,765460,"18,25",0,13,54,5,2,2
26.01.2016 19:15:00,2,0,5024,100,4194304,913939,"21,79",0,13,54,12,36,2
26.01.2016 19:20:00,2,0,5036,100,4194304,726453,"17,32",0,12,54,1,14,2
26.01.2016 19:25:00,2,0,5045,100,4194304,1257872,"29,99",0,16,54,30,61,2
26.01.2016 19:30:00,2,0,5030,100,4194304,1434032,"34,19",0,13,54,4,7,2
26.01.2016 19:35:00,2,0,5046,100,4194304,866124,"20,65",0,13,54,1,1,2
26.01.2016 19:40:00,2,0,5033,100,4194304,712612,"16,99",0,12,54,1,1,2
26.01.2016 19:45:00,2,0,5034,100,4194304,620338,"14,79",0,13,54,1,1,2
26.01.2016 19:50:00,2,0,5015,100,4194304,667733,"15,92",0,10,54,1,1,2
26.01.2016 19:55:00,2,0,5036,100,4194304,748683,"17,85",0,15,54,11,40,2
26.01.2016 20:00:00,2,0,5048,100,4194304,762944,"18,19",0,13,54,2,1,2
26.01.2016 20:05:00,2,0,5039,100,4194304,1115265,"26,59",0,15,54,52,67,2
26.01.2016 20:10:00,2,0,5022,100,4194304,899678,"21,45",0,13,54,1,1,2
26.01.2016 20:15:00,2,0,5015,100,4194304,922327,"21,99",0,15,54,11,35,2
26.01.2016 20:20:00,2,0,5014,100,4194304,863607,"20,59",0,12,54,1,1,2
26.01.2016 20:25:00,2,0,5021,100,4194304,706740,"16,85",0,14,54,11,36,2
26.01.2016 20:30:00,2,0,5046,100,4194304,1324981,"31,59",0,15,54,79,45,2
26.01.2016 20:35:00,2,0,5030,100,4194304,1031379,"24,59",0,12,54,1,1,2
26.01.2016 20:40:00,2,0,5044,100,4194304,689963,"16,45",0,11,54,1,1,2
26.01.2016 20:45:00,2,0,5030,100,4194304,650956,"15,52",0,13,54,1,1,2
26.01.2016 20:50:00,2,0,5045,100,4194304,578395,"13,79",0,11,54,1,1,2
26.01.2016 20:55:00,2,0,5044,100,4194304,572522,"13,65",0,13,54,1,1,2
26.01.2016 21:00:00,2,0,5045,100,4194304,513802,"12,25",0,12,54,1,4,2
26.01.2016 21:05:00,2,0,5035,100,4194304,639631,"15,25",0,13,54,11,36,2
26.01.2016 21:10:00,2,0,5026,100,4194304,947493,"22,59",0,12,54,1,1,2
26.01.2016 21:15:00,2,0,5026,100,4194304,913939,"21,79",0,14,54,11,35,2
26.01.2016 21:20:00,2,0,5050,100,4194304,818728,"19,52",0,11,54,1,1,2
26.01.2016 21:25:00,2,0,5040,100,4194304,645503,"15,39",0,13,54,1,1,2
26.01.2016 21:30:00,2,0,5018,100,4194304,611949,"14,59",0,13,54,39,8,2
26.01.2016 21:35:00,2,0,5043,100,4194304,1221381,"29,12",0,14,54,32,48,2
26.01.2016 21:40:00,2,0,5040,100,4194304,969723,"23,12",0,12,54,1,1,2
26.01.2016 21:45:00,2,0,5042,100,4194304,611949,"14,59",0,14,54,1,1,2
26.01.2016 21:50:00,2,0,5036,100,4194304,595172,"14,19",0,11,54,1,1,2
26.01.2016 21:55:00,2,0,5021,100,4194304,538968,"12,85",0,14,54,1,1,2
26.01.2016 22:00:00,2,0,5046,100,4194304,528063,"12,59",0,13,54,1,1,2
26.01.2016 22:05:00,2,0,5035,100,4194304,614466,"14,65",0,14,54,11,36,2
26.01.2016 22:10:00,2,0,5031,100,4194304,919391,"21,92",0,13,54,1,1,2
26.01.2016 22:15:00,2,0,5025,100,4194304,676122,"16,12",0,13,54,1,1,2
26.01.2016 22:20:00,2,0,5048,100,4194304,583847,"13,92",0,11,54,1,1,2
26.01.2016 22:25:00,2,0,5027,100,4194304,662281,"15,79",0,13,54,11,36,2
26.01.2016 22:30:00,2,0,5042,100,4194304,706740,"16,85",0,13,54,1,1,2
26.01.2016 22:35:00,2,0,5054,100,4194304,704224,"16,79",0,13,54,11,36,2
26.01.2016 22:40:00,2,0,5052,100,4194304,815792,"19,45",0,12,54,1,5,2
26.01.2016 22:45:00,2,0,5029,100,4194304,648020,"15,45",0,14,54,1,1,2
26.01.2016 22:50:00,2,0,5038,100,4194304,561617,"13,39",0,12,54,1,1,2
26.01.2016 22:55:00,2,0,5033,100,4194304,617402,"14,72",0,14,54,1,1,2
26.01.2016 23:00:00,2,0,5028,100,4194304,528063,"12,59",0,12,54,1,1,2
26.01.2016 23:05:00,2,0,5017,100,4194304,555745,"13,25",0,13,54,11,36,2
26.01.2016 23:10:00,2,0,5029,100,4194304,857735,"20,45",0,12,54,1,1,2
26.01.2016 23:15:00,2,0,5023,100,4194304,972659,"23,19",0,13,54,1,1,2
26.01.2016 23:20:00,2,0,5053,100,4194304,645503,"15,39",0,12,54,1,1,2
26.01.2016 23:25:00,2,0,5036,100,4194304,536451,"12,79",0,13,54,1,1,2
26.01.2016 23:30:00,2,0,5025,100,4194304,536451,"12,79",0,12,54,1,1,2
26.01.2016 23:35:00,2,0,5037,100,4194304,522191,"12,45",0,13,54,1,1,2
26.01.2016 23:40:00,2,0,5033,100,4194304,687446,"16,39",0,12,54,1,1,2
26.01.2016 23:45:00,2,0,5038,100,4194304,723517,"17,25",0,13,54,11,40,2
26.01.2016 23:50:00,2,0,5041,100,4194304,762944,"18,19",0,11,54,1,1,2
26.01.2016 23:55:00,2,0,5035,100,4194304,709676,"16,92",0,17,54,11,35,2
27.01.2016 00:00:00,2,0,5046,100,4194304,804887,"19,19",0,12,54,1,1,2
27.01.2016 00:05:00,2,0,5051,100,4194304,528063,"12,59",0,13,54,1,1,2
27.01.2016 00:10:00,2,0,5059,100,4194304,813276,"19,39",0,14,54,1,1,2
27.01.2016 00:15:00,2,0,5033,100,4194304,975176,"23,25",0,71,54,2,42,2
27.01.2016 00:20:00,2,0,5050,100,4194304,840958,"20,05",0,12,54,1,2,2
27.01.2016 00:25:00,2,0,5049,100,4194304,676122,"16,12",0,14,54,11,35,2
27.01.2016 00:30:00,2,0,5053,100,4194304,600624,"14,32",0,12,54,1,1,2
27.01.2016 00:35:00,2,0,5041,100,4194304,676122,"16,12",0,13,54,11,36,2
27.01.2016 00:40:00,2,0,5044,100,4194304,821664,"19,59",0,12,54,1,1,2
27.01.2016 00:45:00,2,0,5052,100,4194304,709676,"16,92",0,14,54,11,37,2
27.01.2016 00:50:00,2,0,5058,100,4194304,760008,"18,12",0,11,54,1,1,2
27.01.2016 00:55:00,2,0,5035,100,4194304,578395,"13,79",0,13,54,1,2,2
27.01.2016 01:00:00,2,0,5037,100,4194304,511286,"12,19",0,13,54,1,1,2
27.01.2016 01:05:00,2,0,5040,100,4194304,650956,"15,52",0,13,54,11,36,2
27.01.2016 01:10:00,2,0,5038,100,4194304,846830,"20,19",0,12,54,1,1,2
27.01.2016 01:15:00,2,0,5018,100,4194304,1073322,"25,59",0,14,54,11,35,2
27.01.2016 01:20:00,2,0,5047,100,4194304,832569,"19,85",0,13,54,1,6,2
27.01.2016 01:25:00,2,0,5029,100,4194304,801951,"19,12",0,15,54,11,44,2
27.01.2016 01:30:00,2,0,5026,100,4194304,994889,"23,72",0,12,54,1,1,2
27.01.2016 01:35:00,2,0,5017,100,4194304,913939,"21,79",0,14,54,51,75,2
27.01.2016 01:40:00,2,0,5041,100,4194304,840958,"20,05",0,13,54,37,37,2
27.01.2016 01:45:00,2,0,5038,100,4194304,723517,"17,25",0,14,54,5,7,2
27.01.2016 01:50:00,2,0,5050,100,4194304,1009150,"24,06",0,11,54,1,1,2
27.01.2016 01:55:00,2,0,5021,100,4194304,740295,"17,65",0,14,54,21,49,2
27.01.2016 02:00:00,2,0,5060,100,4194304,1268777,"30,25",0,15,54,24,21,2
27.01.2016 02:05:00,2,0,4996,100,4194304,961334,"22,92",0,14,54,11,36,2
27.01.2016 02:10:00,2,0,5045,100,4194304,894226,"21,32",0,13,54,1,1,2
27.01.2016 02:15:00,2,0,5015,100,4194304,885837,"21,12",0,13,54,11,36,2
27.01.2016 02:20:00,2,0,5045,100,4194304,648020,"15,45",0,12,54,1,1,2
27.01.2016 02:25:00,2,0,5050,100,4194304,606077,"14,45",0,14,54,1,1,2
27.01.2016 02:30:00,2,0,5037,100,4194304,547357,"13,05",0,12,54,1,1,2
27.01.2016 02:35:00,2,0,5046,100,4194304,597688,"14,25",0,14,54,11,36,2
27.01.2016 02:40:00,2,0,5017,100,4194304,695835,"16,59",0,13,54,1,1,2
27.01.2016 02:45:00,2,0,5028,100,4194304,855219,"20,39",0,14,54,11,35,2
27.01.2016 02:50:00,2,0,5049,100,4194304,679058,"16,19",0,12,54,1,1,2
27.01.2016 02:55:00,2,0,5042,100,4194304,734842,"17,52",0,14,54,11,35,2
27.01.2016 03:00:00,2,0,5047,100,4194304,737778,"17,59",0,12,54,1,1,2
27.01.2016 03:05:00,2,0,5045,100,4194304,567070,"13,52",0,12,54,1,1,2
27.01.2016 03:10:00,2,0,5042,100,4194304,751619,"17,92",0,14,54,1,1,2
27.01.2016 03:15:00,2,0,5010,100,4194304,830053,"19,79",0,13,54,11,36,2
27.01.2016 03:20:00,2,0,5045,100,4194304,788110,"18,79",0,11,54,1,1,2
27.01.2016 03:25:00,2,0,5033,100,4194304,706740,"16,85",0,14,54,11,36,2
27.01.2016 03:30:00,2,0,5044,100,4194304,645503,"15,39",0,13,54,1,1,2
27.01.2016 03:35:00,2,0,5035,100,4194304,670669,"15,99",0,13,54,11,36,2
27.01.2016 03:40:00,2,0,5037,100,4194304,737778,"17,59",0,12,54,1,1,2
27.01.2016 03:45:00,2,0,5048,100,4194304,611949,"14,59",0,13,54,1,1,2
27.01.2016 03:50:00,2,0,5037,100,4194304,639631,"15,25",0,10,54,1,1,2
27.01.2016 03:55:00,2,0,5038,100,4194304,650956,"15,52",0,15,54,11,36,2
27.01.2016 04:00:00,2,0,5027,100,4194304,718065,"17,12",0,13,54,1,1,2
27.01.2016 04:05:00,2,0,5043,100,4194304,637115,"15,19",0,51,54,1,1,2
27.01.2016 04:10:00,2,0,5010,100,4194304,902614,"21,52",0,12,54,1,1,2
27.01.2016 04:15:00,2,0,5017,100,4194304,1039768,"24,79",0,14,54,11,35,2
27.01.2016 04:20:00,2,0,5043,100,4194304,863607,"20,59",0,13,54,1,1,2
27.01.2016 04:25:00,2,0,5046,100,4194304,731906,"17,45",0,13,54,11,36,2
27.01.2016 04:30:00,2,0,5040,100,4194304,843894,"20,12",0,13,54,1,1,2
27.01.2016 04:35:00,2,0,5035,100,4194304,796498,"18,99",0,14,54,11,36,2
27.01.2016 04:40:00,2,0,5027,100,4194304,866124,"20,65",0,12,54,1,1,2
27.01.2016 04:45:00,2,0,5041,100,4194304,799015,"19,05",0,14,54,11,36,2
27.01.2016 04:50:00,2,0,5009,100,4194304,897162,"21,39",0,12,54,1,1,2
27.01.2016 04:55:00,2,0,5046,100,4194304,757072,"18,05",0,13,54,11,36,2
27.01.2016 05:00:00,2,0,5027,100,4194304,852283,"20,32",0,12,54,1,1,2
27.01.2016 05:05:00,2,0,5017,100,4194304,586783,"13,99",0,19,54,1,1,2
27.01.2016 05:10:00,2,0,5028,100,4194304,751619,"17,92",0,12,54,1,1,2
27.01.2016 05:15:00,2,0,5047,100,4194304,944557,"22,52",0,14,54,11,36,2
27.01.2016 05:20:00,2,0,5030,100,4194304,734842,"17,52",0,11,54,1,1,2
27.01.2016 05:25:00,2,0,5033,100,4194304,572522,"13,65",0,13,54,1,1,2
27.01.2016 05:30:00,2,0,5050,100,4194304,639631,"15,25",0,12,54,1,1,2
27.01.2016 05:35:00,2,0,5045,100,4194304,701288,"16,72",0,13,54,1,1,2
27.01.2016 05:40:00,2,0,5035,100,4194304,567070,"13,52",0,12,54,1,1,2
27.01.2016 05:45:00,2,0,5047,100,4194304,849347,"20,25",0,13,54,11,35,2
27.01.2016 05:50:00,2,0,5031,100,4194304,852283,"20,32",0,11,54,1,1,2
27.01.2016 05:55:00,2,0,5031,100,4194304,687446,"16,39",0,13,54,1,1,2
27.01.2016 06:00:00,2,0,5031,100,4194304,528063,"12,59",0,13,54,1,1,2
27.01.2016 06:05:00,2,0,5031,100,4194304,751619,"17,92",0,13,54,11,36,2
27.01.2016 06:10:00,2,0,5018,100,4194304,961334,"22,92",0,12,54,1,1,2
